@relation auml_eml_1_d

@attribute F4_plsa_topic_1 numeric
@attribute F4_plsa_topic_2 numeric
@attribute F4_plsa_topic_3 numeric
@attribute F4_plsa_topic_4 numeric
@attribute F4_plsa_topic_5 numeric
@attribute F4_plsa_topic_6 numeric
@attribute F4_plsa_topic_7 numeric
@attribute F4_plsa_topic_8 numeric
@attribute F4_plsa_topic_9 numeric
@attribute F4_plsa_topic_10 numeric
@attribute class numeric

@data
0.012132,0.125576,0.50168,0.077551,0.02291,0.033182,0.048109,0.027698,0.121148,0.030013,1
0,0.419242,0.176195,0.025283,0.006992,0.032303,0.041583,0.017207,0.181587,0.099608,0
0.03652,0.062454,0.128262,0.031223,0.0318,0.020716,0.033712,0.041357,0.028708,0.585248,0
0.055025,0.340195,0.152743,0.070674,0.035991,0.018535,0.054244,0.096986,0.035811,0.139796,0
0.020816,0.073784,0.091637,0.047737,0.042619,0.023266,0.043037,0.056927,0.018987,0.58119,0
0.009537,0.10712,0.04337,0.030336,0.424637,0.21874,0.038577,0.037517,0.031809,0.058357,0
0.010184,0.08378,0.288049,0.046136,0.050764,0.039431,0.042164,0.031265,0.374312,0.033913,1
0.010441,0.123268,0.061462,0.054105,0.400096,0.15316,0.038213,0.049216,0.040018,0.070021,0
0.009954,0.033426,0.069631,0.011644,0.139577,0.496819,0.025191,0.055687,0.03534,0.122731,0
0.015783,0.095641,0.0744,0.145155,0.029119,0.037252,0.042535,0.039764,0.080398,0.439953,0
0.006224,0.130611,0.478254,0.09222,0.03611,0.025918,0.041065,0.053219,0.112588,0.023792,1
0.018308,0.068587,0.424275,0.090501,0.040717,0.023732,0.03253,0.130666,0.141761,0.028923,1
0.049754,0.333003,0.025997,0.253451,0.018054,0.035471,0.083706,0.092527,0.04005,0.067986,0
0.020697,0.080005,0.094318,0.114993,0.019649,0.200452,0.185374,0.109274,0.074412,0.100827,0
0.018069,0.60983,0.015813,0.069644,0.048901,0.015356,0.03105,0.032559,0.147901,0.010877,0
0.002559,0.009597,0.030148,0.01749,0.331476,0.284487,0.047525,0.027334,0.215772,0.033612,0
0.027653,0.226732,0.232701,0.177838,0.026927,0.035,0.070521,0.098007,0.048435,0.056186,0
0.025565,0.15197,0.053253,0.124838,0.080159,0.011589,0.182608,0.159453,0.140423,0.070142,0
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0.009537,0.10712,0.04337,0.030336,0.424637,0.21874,0.038577,0.037517,0.031809,0.058357,0
0.002923,0.022515,0.061287,0.484648,0.170955,0.039634,0.032316,0.078574,0.040274,0.066873,0
0,0.205765,0.102062,0.128369,0,0.20649,0.203581,0.025981,0.099822,0.02793,0
0.006804,0.068752,0.555078,0.071988,0.044543,0.046995,0.039407,0.038118,0.088101,0.040212,1
0.021432,0.103046,0.173854,0.085219,0.23636,0.034006,0.086838,0.089845,0.146221,0.023178,1
0.011089,0.022414,0.065818,0.03102,0.524771,0.246811,0.016199,0.015944,0.045063,0.020871,0
0.003917,0.06415,0.618072,0.042961,0.025461,0.034244,0.010484,0.015112,0.121258,0.06434,1
0.006074,0.028172,0.569747,0.03791,0.112141,0.049564,0.040768,0.045325,0.066078,0.044221,1
0.00896,0.053811,0.067988,0.033799,0.627412,0.08687,0.028134,0.031288,0.034103,0.027636,0
0.026285,0.296713,0.005169,0.117326,0.083629,0.014834,0.155023,0.072072,0.216819,0.01213,0
0.005993,0.051691,0.053852,0.034932,0.619229,0.060275,0.029733,0.041992,0.066493,0.03581,0
0.007295,0.041127,0.086427,0.035492,0.549562,0.155923,0.023797,0.027772,0.046401,0.026206,0
0.108024,0.012302,0,0.109277,0.130847,0.120255,0.200699,0.124203,0.115609,0.078782,0
0.025093,0.073447,0.329362,0.033624,0.053353,0.040471,0.043443,0.016804,0.362759,0.021645,1
0.050224,0.199015,0.015635,0.244913,0.021813,0.004345,0.071309,0.060848,0.244574,0.087324,0
0.1119,0.076328,0.07906,0.39251,0.039874,0.023563,0.066856,0.058375,0.070061,0.081472,0
0.007295,0.041127,0.086427,0.035492,0.549562,0.155923,0.023797,0.027772,0.046401,0.026206,0
0.056924,0.129825,0.181459,0.048313,0.046559,0.077047,0.109935,0.049187,0.097861,0.20289,0
0.020732,0.115933,0.069995,0.076188,0.034549,0.046461,0.058479,0.087183,0.020024,0.470457,0
0.048893,0.082515,0.03352,0.06348,0.075865,0.043921,0.099723,0.07774,0.390913,0.08343,0
0.026333,0.23854,0.057469,0.216508,0.050578,0.048045,0.141049,0.0373,0.054898,0.12928,0
0.03138,0.054315,0.078558,0.038627,0.021917,0.040385,0.032378,0.054002,0.618274,0.030163,1
0.010685,0.126952,0.046055,0.029987,0.414147,0.209531,0.033532,0.034441,0.033899,0.06077,0
0.016355,0.172011,0.37211,0.078689,0.041811,0.068298,0.044219,0.061071,0.118104,0.027329,1
0.006794,0.068496,0.590502,0.066474,0.046188,0.044667,0.026331,0.035016,0.080655,0.034877,1
0.025565,0.15197,0.053253,0.124838,0.080159,0.011589,0.182608,0.159453,0.140423,0.070142,0
0.018069,0.60983,0.015813,0.069644,0.048901,0.015356,0.03105,0.032559,0.147901,0.010877,0
0.054368,0.058557,0.612711,0.040007,0.02757,0.032888,0.033581,0.045914,0.065934,0.028471,1
0.050224,0.199015,0.015635,0.244913,0.021813,0.004345,0.071309,0.060848,0.244574,0.087324,0
0.030456,0.134211,0.077218,0.049631,0.044994,0.028058,0.057167,0.087962,0.051842,0.43846,0
0.009885,0.103243,0.082895,0.088595,0.038547,0.03915,0.118437,0.048672,0.239258,0.231319,0
0.011133,0.050055,0.646764,0.056525,0.041795,0.065262,0.01881,0.022597,0.06734,0.01972,1
0.008445,0.02556,0.331711,0.083441,0.009924,0.065722,0.011739,0.045501,0.374769,0.043188,1
0.013227,0.073523,0.08285,0.042809,0.607017,0.047296,0.030997,0.035534,0.042876,0.023871,0
0.020042,0.117884,0.135226,0.059858,0.051544,0.041774,0.048742,0.042103,0.047869,0.434958,0
0.05734,0.084118,0.054825,0.102583,0.056205,0.049101,0.117855,0.062026,0.148518,0.267428,0
0.011466,0.051085,0.046263,0.07061,0.443948,0.192852,0.056649,0.024564,0.085706,0.016857,0
0.032474,0.055209,0.081147,0.166162,0.051561,0.058508,0.069939,0.04308,0.065397,0.376523,0
0.108024,0.012302,0,0.109277,0.130847,0.120255,0.200699,0.124203,0.115609,0.078782,0
0.020042,0.117884,0.135226,0.059858,0.051544,0.041774,0.048742,0.042103,0.047869,0.434958,0
0.011305,0.022018,0.06634,0.031318,0.500566,0.274239,0.015338,0.016238,0.046265,0.016374,0
0.031428,0.044863,0.06399,0.063396,0.041505,0.315278,0.039283,0.037272,0.324991,0.037994,1
0.001373,0.006646,0.022826,0.02094,0.663136,0.157531,0.006428,0.043936,0.006854,0.070329,0
0.007629,0.040447,0.094119,0.036217,0.559678,0.131026,0.02654,0.029774,0.050433,0.024136,0
0.040487,0.054498,0.034899,0.208439,0.064765,0.057984,0.168951,0.171049,0.068585,0.130343,0
0.001082,0.04015,0.366686,0.076948,0.065156,0.041541,0.034012,0.040181,0.308656,0.025588,1
0.054368,0.058557,0.612711,0.040007,0.02757,0.032888,0.033581,0.045914,0.065934,0.028471,1
0.006454,0.080667,0.537393,0.081935,0.052938,0.080615,0.031665,0.0241,0.087706,0.016527,1
0.016808,0.053156,0.71775,0.044361,0.036515,0.022344,0.026451,0.020184,0.042742,0.01969,1
0.011385,0.047915,0.654979,0.051796,0.042739,0.066568,0.015666,0.022101,0.06679,0.020062,1
0,0.1526,0.015086,0.510745,0.081121,0.004799,0.057643,0.109013,0.047934,0.021058,0
0.024316,0.157547,0.054913,0.050471,0.072131,0.007585,0.440204,0.025264,0.044386,0.123183,0
0.008417,0.063834,0.68037,0.051079,0.031403,0.022642,0.031251,0.033712,0.04575,0.031543,1
0,0.041077,0.097783,0.027473,0.631623,0.037741,0.024919,0.022702,0.115491,0.001191,0
0.130129,0.023798,0.506428,0.009188,0.016417,0.054903,0.238503,0.020634,0,0,0
0.002432,0.034922,0.360679,0.023633,0.044801,0.05136,0.030435,0.028909,0.405797,0.017033,1
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0,0.205765,0.102062,0.128369,0,0.20649,0.203581,0.025981,0.099822,0.02793,0
0.021679,0.058041,0.066809,0.045566,0.037665,0.366003,0.028949,0.040234,0.310471,0.024583,1
0.009031,0.027117,0.749871,0.038779,0.037753,0.019439,0.033489,0.023457,0.034136,0.026926,1
0.008053,0.054634,0.593564,0.056688,0.042655,0.068553,0.037288,0.033048,0.079488,0.026028,1
0.007132,0.036006,0.614537,0.039432,0.02639,0.025511,0.048104,0.027427,0.116687,0.058774,1
0.00772,0.052372,0.610392,0.054341,0.040889,0.065715,0.035744,0.03168,0.076197,0.024951,1
0.002769,0.017362,0.807038,0.017907,0.013187,0.050171,0.012038,0.007392,0.035129,0.037008,1
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.020909,0.075788,0.508787,0.0785,0.06554,0.057175,0.025329,0.038174,0.104497,0.025299,1
0.038772,0.058283,0.044892,0.042576,0.064708,0.323955,0.099559,0.028845,0.153353,0.145058,0
0.000791,0.01224,0.111277,0.008192,0.004039,0.832188,0.003064,0.001867,0.005517,0.020826,1
0.010179,0.038034,0.757713,0.036649,0.032696,0.017971,0.020848,0.022361,0.042289,0.02126,1
0.048893,0.082515,0.03352,0.06348,0.075865,0.043921,0.099723,0.07774,0.390913,0.08343,0
0.064842,0.120248,0.183504,0.123454,0.051767,0.038931,0.198521,0.077252,0.136585,0.004896,0
0.015258,0.050579,0.21511,0.158569,0.079816,0.206053,0.185511,0.029063,0.017964,0.042078,0
0.005759,0.097603,0.482362,0.052482,0.034258,0.052681,0.043183,0.030098,0.18676,0.014815,1
0.07629,0.098431,0.219328,0.06839,0.063405,0.036758,0.055069,0.075709,0.259935,0.046684,0
0.093944,0.042972,0.131651,0.059645,0.088002,0.080981,0.104329,0.299811,0.040294,0.058371,0
0.009772,0.089286,0.21934,0.052728,0.105684,0.104246,0.037735,0.025449,0.315547,0.040214,1
0.110948,0.127022,0.361815,0.102384,0.031252,0.03643,0.075334,0.060921,0.014753,0.079141,0
0.001061,0.01249,0.113873,0.008684,0.004962,0.82398,0.003708,0.002513,0.006516,0.022213,1
0.002732,0.046048,0.154726,0.2593,0.043399,0.048018,0.016688,0.016791,0.382231,0.030067,1
0.018516,0.044615,0.094039,0.034951,0.088205,0.049954,0.103012,0.03879,0.016889,0.511029,0
0.000012,0.004545,0.978833,0.00382,0.000943,0.002469,0.001879,0.00313,0.003039,0.001329,1
0,0.187429,0.090947,0.023637,0.156484,0.184295,0.010327,0.184772,0.080075,0.082034,0
0.013368,0.070117,0.194079,0.07633,0.058926,0.034439,0.069224,0.05114,0.01927,0.413104,0
0.00059,0.000325,0.89663,0.001795,0,0.048926,0.00077,0.00071,0.00059,0.049665,1
0.003679,0.01949,0.13415,0.032768,0.071451,0.060963,0.57275,0.030986,0.005011,0.068755,0
0.019341,0.061686,0.081215,0.039244,0.039685,0.021594,0.055621,0.068702,0.02716,0.585751,0
0.005471,0.142607,0.032931,0.203777,0.156438,0.043113,0.094167,0.192764,0.042002,0.086731,0
0.003727,0.016959,0.06327,0.067624,0.143262,0.017163,0.642013,0.03139,0.005076,0.009515,0
0.003915,0.022996,0.147482,0.022913,0.035907,0.611195,0.020797,0.018286,0.058152,0.058356,0
0.001061,0.01249,0.113873,0.008684,0.004962,0.82398,0.003708,0.002513,0.006516,0.022213,1
0.021592,0.148084,0.004246,0.159598,0.051317,0.103979,0.034932,0.038808,0.427477,0.009965,0
0.040693,0.075073,0.333029,0.061241,0.204673,0.055129,0.043305,0.04483,0.101617,0.040411,1
0.047246,0.108312,0.509758,0.040759,0.054053,0.020054,0.082162,0.040386,0.052417,0.044853,1
0.00534,0.035349,0.106117,0.035531,0.214649,0.43239,0.019267,0.041306,0.053782,0.05627,0
0.008284,0.104182,0.518876,0.058799,0.042568,0.051797,0.040827,0.02813,0.123143,0.023394,1
0.234423,0.028172,0.045783,0.057011,0.017429,0.140169,0.166062,0.044162,0.165279,0.10151,0
0.178881,0.075456,0.142081,0.028299,0.099188,0.088427,0.038132,0.170512,0.144126,0.034899,0
0.011621,0.06088,0.704681,0.041417,0.040455,0.022369,0.019966,0.018352,0.056237,0.024022,1
0.166257,0.223108,0.026201,0.129456,0.101186,0.063567,0.117869,0.102529,0.049398,0.020429,0
0.009703,0.034495,0.116076,0.023276,0.100905,0.584237,0.017438,0.015509,0.046717,0.051644,0
0.019049,0.072101,0.088058,0.079515,0.03156,0.020582,0.04869,0.074228,0.01555,0.550667,0
0.019296,0.118846,0.054516,0.072058,0.019984,0.013732,0.055552,0.056537,0.067475,0.522004,0
0.021244,0.05823,0.07077,0.093509,0.026176,0.016544,0.05242,0.10782,0.058431,0.494856,0
0.009106,0.023873,0.796444,0.015124,0.011496,0.058694,0.010438,0.011271,0.026123,0.037432,1
0.01629,0.054623,0.10538,0.04127,0.03377,0.04567,0.057027,0.110599,0.022914,0.512458,0
0.166257,0.223108,0.026201,0.129456,0.101186,0.063567,0.117869,0.102529,0.049398,0.020429,0
0.001061,0.01249,0.113873,0.008684,0.004962,0.82398,0.003708,0.002513,0.006516,0.022213,1
0.225308,0.190453,0.015079,0.06669,0.087573,0.032491,0.037687,0.06553,0.216726,0.062462,0
0.022138,0.042041,0.456232,0.012063,0.173539,0.067052,0.030716,0.05109,0.065988,0.079141,1
0.018516,0.044615,0.094039,0.034951,0.088205,0.049954,0.103012,0.03879,0.016889,0.511029,0
0.009044,0.08113,0.432978,0.096291,0.033197,0.026669,0.034851,0.19595,0.070477,0.019413,1
0.067964,0.051663,0.019726,0.08179,0.04091,0.2974,0.096348,0.052106,0.194775,0.097318,0
0.015234,0.100095,0.050779,0.036806,0.022427,0.110286,0.031658,0.075853,0.013635,0.543227,0
0,0.019144,0.245381,0.059974,0.15802,0.104318,0.11286,0.192269,0,0.108033,0
0.01552,0.083393,0.288914,0.046983,0.050915,0.034173,0.041012,0.03061,0.373048,0.035431,1
0.167967,0.228067,0.032378,0.105497,0.162866,0.011518,0.070958,0.175315,0.020736,0.024698,0
0,0.138848,0.011984,0.133579,0.009925,0.000018,0.004933,0.046792,0.057108,0.596814,0
0.042313,0.227125,0.062172,0.166008,0.068086,0.024568,0.078784,0.115432,0.163422,0.05209,0
0.037442,0.16545,0.113485,0.260702,0.006596,0.178672,0.030334,0.039938,0.152011,0.015369,0
0.053416,0.153114,0.224885,0.061495,0.061427,0.030415,0.031012,0.060299,0.276904,0.04703,0
0.003117,0.24671,0.402358,0.044347,0.026283,0.055513,0.06079,0.031355,0.097685,0.031841,1
0.020867,0.127697,0.069329,0.119708,0.028175,0.011744,0.070033,0.146274,0.061236,0.344936,0
0.000623,0.008543,0.206065,0.017712,0.003714,0.007912,0.016434,0.727903,0.000375,0.010719,0
0.01963,0.102071,0.067135,0.078545,0.026197,0.074118,0.048736,0.057094,0.021278,0.505196,0
0.045214,0.091547,0.242299,0.072746,0.07613,0.036961,0.043462,0.086903,0.246435,0.058302,0
0.009404,0.08491,0.017127,0.082598,0.066495,0.617501,0.05157,0.016521,0.042781,0.011092,0
0.015508,0.069701,0.085099,0.1572,0.035351,0.017629,0.05027,0.073012,0.033145,0.463085,0
0.019296,0.118846,0.054516,0.072058,0.019984,0.013732,0.055552,0.056537,0.067475,0.522004,0
0.033898,0.128852,0.173456,0.087851,0.014063,0.010315,0.415973,0.019003,0.006603,0.109986,0
0.101527,0.032381,0.012822,0.018488,0.070154,0.044941,0.109828,0.054194,0.480524,0.075141,0
0.117916,0.06944,0.038271,0.237139,0.026383,0.051201,0.098597,0.050218,0.214442,0.096393,0
0.004045,0.024148,0.151659,0.023537,0.098636,0.527065,0.040238,0.017004,0.053734,0.059934,0
0.059008,0.099662,0.104479,0.084981,0.065424,0.135883,0.175836,0.081224,0.165381,0.028122,0
0.0298,0.064865,0.117694,0.068148,0.073677,0.322522,0.08991,0.058112,0.093693,0.08158,0
0.070848,0.059526,0.152917,0.124386,0.113777,0.078155,0.042875,0.230005,0.064627,0.062883,0
0.012934,0.045162,0.151914,0.378698,0.028454,0.131792,0.026436,0.048906,0.134145,0.041559,1
0.001061,0.01249,0.113873,0.008684,0.004962,0.82398,0.003708,0.002513,0.006516,0.022213,1
0.00359,0.06304,0.598064,0.057479,0.023232,0.068117,0.022273,0.032508,0.116102,0.015596,1
0.017263,0.091571,0.113082,0.028483,0.027772,0.037605,0.09114,0.036255,0.098224,0.458605,0
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0.008236,0.086371,0.504571,0.058895,0.032865,0.056277,0.048048,0.041717,0.136597,0.026422,1
0.038231,0.045302,0,0.058291,0.186619,0.549784,0.029236,0.071011,0.007802,0.013724,0
0.018747,0.626428,0.003686,0.077998,0.044555,0.01058,0.030329,0.033694,0.145331,0.008652,0
0.067964,0.051663,0.019726,0.08179,0.04091,0.2974,0.096348,0.052106,0.194775,0.097318,0
0.005964,0.035786,0.66224,0.041539,0.025783,0.06038,0.023995,0.027667,0.083697,0.032948,1
0.067294,0.057193,0.583393,0.045363,0.034078,0.024419,0.039276,0.055538,0.062382,0.031063,1
0.019439,0.048365,0.133672,0.029471,0.031516,0.020481,0.04724,0.067931,0.015119,0.586767,0
0.000172,0.50105,0.080229,0.047524,0.031815,0.053927,0.112009,0.092703,0.064219,0.016351,0
0.038434,0.157456,0.003858,0.179027,0.014613,0.089224,0.039004,0.048356,0.422622,0.007407,0
0.007624,0.048322,0.600375,0.052385,0.044338,0.068485,0.028944,0.026669,0.09942,0.023438,1
0.0176,0.117372,0.065307,0.154589,0.019292,0.013382,0.080785,0.051012,0.022201,0.45846,0
0.014655,0.071402,0.052755,0.045446,0.02348,0.032311,0.072441,0.044089,0.034351,0.609069,0
0.006955,0.085417,0.430512,0.035964,0.049977,0.054182,0.06741,0.218062,0.025418,0.026102,1
0.000875,0.017498,0.170511,0.012732,0.006641,0.743523,0.003845,0.003777,0.018301,0.022297,1
0,0,0,0,0,1,0,0,0,0,0
0.00006,0.020909,0.327222,0.00875,0.018934,0.005573,0.008674,0.517142,0.077381,0.015355,1
0.028272,0.096215,0.591532,0.056436,0.031646,0.03123,0.021753,0.021296,0.098854,0.022764,1
0.105119,0.041041,0.015325,0.020745,0.0439,0.167617,0.087544,0.119949,0.336038,0.062721,0
0.024933,0.058181,0.581742,0.050985,0.03644,0.062807,0.033021,0.034761,0.09277,0.02436,1
0.006172,0.09153,0.536582,0.076229,0.027113,0.049233,0.09288,0.031917,0.065547,0.022799,1
0.000246,0.492491,0.037774,0.059721,0.032879,0.065324,0.104586,0.110123,0.075093,0.021763,0
0.007506,0.070925,0.448064,0.058351,0.061495,0.049943,0.032037,0.039711,0.211664,0.020305,1
0.01529,0.078038,0.07208,0.052566,0.065252,0.01568,0.06883,0.082519,0.043579,0.506165,0
0.003175,0.01945,0.805189,0.017405,0.013108,0.051175,0.012605,0.007347,0.034107,0.03644,1
0.093916,0.111864,0.092048,0.118546,0.047105,0.025997,0.359004,0.093273,0.027029,0.031217,0
0.014266,0.046914,0.428909,0.027175,0.045182,0.03007,0.019579,0.296483,0.066012,0.025409,1
0.01552,0.083393,0.288914,0.046983,0.050915,0.034173,0.041012,0.03061,0.373048,0.035431,1
0.078729,0.109428,0.145578,0.277525,0.061151,0.002991,0.148469,0.086051,0.02574,0.064339,0
0.039516,0.042734,0.107528,0.032529,0.027682,0.019037,0.170094,0.06965,0.015081,0.476148,0
0.014655,0.071402,0.052755,0.045446,0.02348,0.032311,0.072441,0.044089,0.034351,0.609069,0
0.039516,0.042734,0.107528,0.032529,0.027682,0.019037,0.170094,0.06965,0.015081,0.476148,0
0.003675,0.059362,0.471681,0.058968,0.070862,0.083244,0.025653,0.121879,0.060827,0.043848,1
0.005682,0.027826,0.599364,0.034134,0.054287,0.025685,0.01755,0.041865,0.182196,0.011411,1
0.031827,0.131934,0.035428,0.168711,0.140757,0.10476,0.055559,0.1147,0.10385,0.112474,0
0.005473,0.02527,0.504451,0.034993,0.025088,0.025253,0.022753,0.016025,0.317303,0.02339,1
0.087813,0.071562,0.032453,0.057648,0.060277,0.199378,0.098573,0.050513,0.206856,0.134927,0
0.101527,0.032381,0.012822,0.018488,0.070154,0.044941,0.109828,0.054194,0.480524,0.075141,0
0.006353,0.018167,0.194365,0.029935,0.007789,0.036685,0.014105,0.006283,0.017312,0.669007,1
0.061407,0.026156,0.087206,0.047271,0.054546,0.065506,0.620074,0.027091,0.003997,0.006746,0
0.027448,0.103713,0.126961,0.115647,0.040855,0.015682,0.089362,0.183864,0.157191,0.139277,0
0.009539,0.071414,0.628478,0.03328,0.032191,0.061957,0.026568,0.020921,0.079689,0.035963,1
0.006815,0.013565,0.207587,0.030855,0.026605,0.100031,0.014204,0.486844,0.06631,0.047185,1
0.087813,0.071562,0.032453,0.057648,0.060277,0.199378,0.098573,0.050513,0.206856,0.134927,0
0.017523,0.053276,0.668114,0.039487,0.038389,0.027556,0.036106,0.02967,0.068611,0.021268,1
0.001061,0.01249,0.113873,0.008684,0.004962,0.82398,0.003708,0.002513,0.006516,0.022213,1
0.065087,0.131317,0.097186,0.079313,0.069883,0.123335,0.178777,0.060347,0.157088,0.037667,0
0.005213,0.038355,0.778226,0.032127,0.026099,0.031724,0.019372,0.015874,0.029734,0.023275,1
0.038231,0.045302,0,0.058291,0.186619,0.549784,0.029236,0.071011,0.007802,0.013724,0
0.005928,0.084185,0.373851,0.074308,0.071103,0.123242,0.048786,0.049131,0.141563,0.027903,1
0.004114,0.173394,0.412861,0.053853,0.074748,0.036445,0.032743,0.024522,0.171232,0.016087,1
0.01747,0.060632,0.117789,0.062401,0.051349,0.181291,0.043656,0.061024,0.085477,0.318911,1
0.035601,0.113497,0.339803,0.089477,0.090226,0.10916,0.045331,0.044389,0.082944,0.049572,1
0.003869,0.079843,0.494967,0.077641,0.053303,0.066865,0.08217,0.041884,0.071818,0.027641,1
0.007614,0.085946,0.480036,0.098593,0.017081,0.046581,0.041603,0.044061,0.131948,0.046537,1
0.03723,0.135174,0.003241,0.12938,0.053371,0.084353,0.040782,0.033882,0.45806,0.024525,0
0.178881,0.075456,0.142081,0.028299,0.099188,0.088427,0.038132,0.170512,0.144126,0.034899,0
0.015042,0.493317,0.035441,0.16683,0.08546,0.017904,0.051691,0.049583,0.051782,0.032951,1
0.00942,0.052655,0.696757,0.039645,0.028424,0.026423,0.025537,0.025427,0.078096,0.017618,1
0.007165,0.022232,0.07422,0.06711,0.135197,0.01606,0.621657,0.041805,0.005901,0.008654,0
0.017481,0.084602,0.071261,0.031149,0.03658,0.046038,0.106427,0.063369,0.013596,0.529497,0
0.038048,0.10902,0.23466,0.118598,0.12832,0.094578,0.070755,0.045507,0.142937,0.017577,0
0.004936,0.050823,0.101432,0.041681,0.173931,0.041199,0.026953,0.038905,0.488079,0.032061,1
0.016539,0.028188,0.830509,0.027184,0.01409,0.017399,0.013496,0.012356,0.029348,0.010891,1
0.007121,0.055629,0.362148,0.088894,0.22425,0.079057,0.052572,0.031265,0.084092,0.014973,1
0.005372,0.026429,0.371889,0.022676,0.05159,0.423282,0.014319,0.009149,0.046545,0.028749,1
0.009404,0.08491,0.017127,0.082598,0.066495,0.617501,0.05157,0.016521,0.042781,0.011092,0
0.033898,0.128852,0.173456,0.087851,0.014063,0.010315,0.415973,0.019003,0.006603,0.109986,0
0.014478,0.078786,0.059019,0.042805,0.022672,0.01944,0.036203,0.079879,0.108054,0.538663,0
0.069904,0.204323,0.03721,0.32735,0.043809,0.017138,0.120485,0.031479,0.063095,0.085207,0
0.178367,0.057269,0.034804,0.063485,0.023606,0.063606,0.161419,0.07907,0.204822,0.133552,0
0.040825,0.251757,0.043588,0.147965,0.096776,0.018796,0.052561,0.113968,0.168224,0.06554,0
0.004069,0.066348,0.003095,0.030595,0.04301,0.13476,0.01147,0.643778,0.037179,0.025696,0
0.008415,0.010829,0.019369,0.036179,0.3376,0.092269,0.208999,0.182573,0.051649,0.052119,0
0.008555,0.049313,0.261956,0.034887,0.029489,0.024653,0.027707,0.018417,0.030417,0.514607,1
0.038808,0.054894,0.091711,0.267228,0.078947,0.01594,0.092945,0.318236,0.030059,0.011232,0
